cbg,entropy_brand,brand_std,entropy_price
360039503003,0.0,,0.0
360039504001,0.10171587309820164,11070.463766256587,0.5
360039504003,0.0,,0.0
360039505001,0.2629317176869631,11045.200020823526,0.4591479170272447
360039505002,0.16121584458876145,9390.71122617096,0.5
360039505003,0.20343174619640328,9488.337521223972,0.0
360039506001,0.10171587309820164,13841.615241726668,0.0
360039506003,0.0,,0.0
360039507001,0.0,,
360039507002,0.10171587309820164,16433.161594775363,0.0
360039507003,0.2629317176869631,8426.963003755662,0.4056390622295664
360039508001,0.0,,0.0
360039508002,0.20343174619640328,9488.337521223972,0.0
360039509001,0.0,,0.0
360039509002,0.0,,0.0
360039511003,0.16121584458876145,7893.825313707753,0.5
360039512004,0.10171587309820164,7503.110055170456,0.0
360039512006,0.0,,
360039513004,0.10171587309820164,11070.463766256587,0.5
360050002001,0.0,,0.0
360050016001,0.0,,0.0
360050019001,0.20343174619640328,7152.484713953141,0.0
360050020001,0.0,,0.0
360050025003,0.0,,0.0
360050027012,0.0,,0.0
360050027021,0.0,,0.0
360050027022,0.0,,0.0
360050028001,0.16121584458876145,12822.097020378531,0.0
360050031001,0.0,,0.0
360050035003,0.0,,0.0
360050039001,0.16121584458876145,4477.1199447859335,0.4591479170272447
360050039005,0.16121584458876145,39396.70179511647,0.4591479170272447
360050040011,0.16121584458876145,10116.197177464137,0.5
360050042005,0.3378928165409137,16434.500493457184,0.36096404744368116
360050043001,0.0,,0.0
360050043002,0.10171587309820164,928.4312036979369,0.0
360050044003,0.2361769434427121,7207.370061263679,0.4854752972273344
360050044004,0.0,,0.0
360050046001,0.10171587309820164,8201.731554982765,0.0
360050048001,0.0,,0.0
360050048002,0.0,,0.0
360050050021,0.16121584458876145,11421.724869738371,0.5
360050051002,0.09340526252329369,5462.310896803047,0.4591479170272447
360050051003,0.0,,0.0
360050052001,0.0,,0.0
360050052002,0.0,,0.0
360050053002,0.0,,0.0
360050054003,0.0,,0.0
360050054004,0.0,,0.0
360050059021,0.0,,0.0
360050060001,0.0,,0.0
360050063003,0.0,,0.0
360050063006,0.0,,0.0
360050065002,0.10171587309820164,19907.88431752606,0.5
360050065004,0.32243168917752296,13220.651392802098,0.5306390622295665
360050067001,0.20343174619640328,17907.554167166436,0.0
360050069001,0.16121584458876145,3892.263094910209,0.4591479170272447
360050071002,0.39414900825553134,12262.768065537517,0.4772170014624825
360050072003,0.0,,0.0
360050073002,0.10171587309820164,9627.96593263603,0.0
360050073003,0.0,,0.0
360050075001,0.0,,0.0
360050075002,0.10171587309820164,6842.672321542221,0.0
360050075004,0.0,,0.0
360050076001,0.0,,0.0
360050076004,0.0,,0.0
360050076005,0.20343174619640328,10267.822002093077,0.5
360050077001,0.20343174619640328,10525.918277439427,0.4056390622295664
360050078003,0.0,,0.0
360050079003,0.20343174619640328,8414.965136588506,0.0
360050083005,0.0,,0.0
360050085001,0.0,,0.0
360050087001,0.20343174619640328,12468.241398148335,0.4056390622295664
360050087005,0.10171587309820164,14796.916503109693,0.5
360050089002,0.0,,0.0
360050090002,0.37273759107779586,8544.598147046207,0.4978637260424628
360050090003,0.10171587309820164,19588.979159210925,0.5
360050092001,0.10171587309820164,842.1641763931781,0.0
360050092003,0.2361769434427121,8573.560479754022,0.0
360050092004,0.10171587309820164,13612.512644622226,0.0
360050096002,0.16121584458876145,6645.213841555439,0.0
360050115021,0.0,,0.0
360050119001,0.32243168917752296,9926.207602156586,0.38210225325431013
360050123001,0.15257380964730247,4478.85181529076,0.75
360050127012,0.10171587309820164,11735.144140571943,0.5
360050129011,0.0,,0.0
360050130001,0.0,,0.0
360050131003,0.20343174619640328,10050.826267858114,0.4056390622295664
360050138002,0.10171587309820164,2838.3266196828017,0.0
360050141002,0.10171587309820164,6725.99970264644,0.5
360050141003,0.10171587309820164,8411.742268995169,0.5
360050145001,0.10171587309820164,25759.19293184474,0.5
360050145004,0.0,,0.0
360050147012,0.0,,0.0
360050149003,0.0,,0.0
360050151003,0.16121584458876145,12988.02919358181,0.4591479170272447
360050152002,0.28555255699362314,12135.86911361758,0.49261406801712576
360050155001,0.10171587309820164,10498.41438027667,0.5
360050155002,0.0,,0.0
360050157002,0.0,,0.0
360050158001,0.0,,0.0
360050159001,0.2972064673016331,14630.75305307283,0.44064544961534635
360050161001,0.3378928165409137,13231.100441762204,0.6960736118322673
360050164001,0.0,,0.0
360050165001,0.20343174619640328,4879.077534056343,0.4056390622295664
360050166001,0.16121584458876145,12560.125039186512,0.0
360050167002,0.0,,0.0
360050169001,0.0,,0.0
360050177022,0.10171587309820164,2776.808329719572,0.0
360050179023,0.0,,0.0
360050181011,0.0,,0.0
360050181012,0.0,,0.0
360050181023,0.0,,0.0
360050184002,0.0,,0.0
360050185001,0.2361769434427121,8596.560602938827,0.36096404744368116
360050185003,0.0,,
360050194001,0.09340526252329369,2238.9643439173697,0.4591479170272447
360050195002,0.2361769434427121,9432.26460082625,0.36096404744368116
360050197003,0.2361769434427121,16009.679531458461,0.4854752972273344
360050199001,0.16121584458876145,13769.279441326382,0.5
360050199003,0.0,,0.0
360050199004,0.0,,0.0
360050200001,0.30514761929460493,7058.992684107678,0.4772170014624825
360050200003,0.0,,0.0
360050201002,0.0,,0.0
360050204001,0.0,,0.0
360050206011,0.10171587309820164,7236.530798663127,0.0
360050209001,0.0,,0.0
360050210012,0.0,,0.0
360050210014,0.0,,0.0
360050210024,0.0,,0.0
360050211001,0.0,,0.0
360050211002,0.0,,0.0
360050212001,0.2361769434427121,11759.816274075034,0.7609640474436813
360050212002,0.10171587309820164,5284.916082588256,0.0
360050212003,0.0,,0.0
360050212004,0.16121584458876145,8092.54078354464,0.5
360050215011,0.0,,0.0
360050215023,0.0,,0.0
360050216011,0.0,,0.0
360050216022,0.32243168917752296,11919.328302989412,0.25162916738782287
360050217001,0.16121584458876145,3864.3471634934663,0.0
360050218003,0.0,,0.0
360050218005,0.0,,0.0
360050219001,0.10171587309820164,56.568542494923804,0.5
360050220001,0.10171587309820164,2855.297182431279,0.0
360050221012,0.2629317176869631,5550.915696231272,0.6258145836939114
360050221021,0.16121584458876145,8200.221887241833,0.4591479170272447
360050222002,0.0,,0.0
360050222003,0.10171587309820164,3280.268357924394,0.0
360050222004,0.0,,0.0
360050223001,0.0,,0.0
360050223003,0.10171587309820164,22061.024466239098,0.5
360050224011,0.0,,0.0
360050224012,0.28555255699362314,11995.631242446638,0.49261406801712576
360050224031,0.0,,0.0
360050224032,0.36464759078516484,9495.536021380434,0.6403360647604436
360050224041,0.10171587309820164,12138.195005848274,0.0
360050224043,0.0,,0.0
360050225006,0.0,,0.0
360050227011,0.0,,0.0
360050227013,0.0,,0.0
360050227021,0.10171587309820164,13954.752326716516,0.5
360050229022,0.0,,0.0
360050230002,0.0,,0.0
360050231001,0.29982816182236705,10695.944546883178,0.32501121082417705
360050232001,0.0,,0.0
360050232002,0.10171587309820164,2286.076223576108,0.0
360050235011,0.16121584458876145,5797.644952909759,0.5
360050235021,0.10171587309820164,3244.9130188650665,0.0
360050237021,0.28555255699362314,9460.873874869618,0.7295739585136225
360050237031,0.10171587309820164,4605.386465867984,0.0
360050237041,0.16121584458876145,25062.27162489466,0.4591479170272447
360050237043,0.10171587309820164,9434.925781372103,0.0
360050238003,0.0,,0.0
360050239001,0.16121584458876145,4251.711772921584,0.4591479170272447
360050239002,0.0,,0.0
360050239005,0.0,,0.0
360050240001,0.0,,0.0
360050241001,0.0,,0.0
360050241002,0.20343174619640328,10377.287121401238,0.75
360050241003,0.16121584458876145,16320.389006801686,0.0
360050241004,0.0,,0.0
360050243001,0.16121584458876145,13004.781902566967,0.4591479170272447
360050244001,0.0,,0.0
360050244002,0.0,,0.0
360050245023,0.0,,0.0
360050248001,0.20343174619640328,20387.66360653749,0.0
360050250001,0.0,,
360050251007,0.0,,0.0
360050252001,0.0,,0.0
360050253001,0.16121584458876145,15689.97441043165,0.4591479170272447
360050254001,0.0,,0.0
360050256002,0.10171587309820164,300.5203820042827,0.0
360050264003,0.0,,0.0
360050264004,0.10171587309820164,16767.6231022766,0.0
360050265001,0.0,,0.0
360050265003,0.09340526252329369,3543.775952285923,0.4591479170272447
360050265004,0.0,,0.0
360050266012,0.0,,0.0
360050266022,0.16121584458876145,1577.5420755086059,0.4591479170272447
360050267011,0.0,,0.0
360050267012,0.0,,0.0
360050273002,0.0,,0.0
360050274014,0.0,,0.0
360050277002,0.10171587309820164,13298.5572337754,0.0
360050279004,0.0,,0.0
360050283001,0.36464759078516484,8827.49799685447,0.47283015230032005
360050283002,0.3378928165409137,9213.963982275303,0.4854752972273344
360050285004,0.2361769434427121,12790.954077003014,0.36096404744368116
360050287003,0.0,,0.0
360050288001,0.0,,0.0
360050288002,0.0,,0.0
360050288003,0.0,,
360050289001,0.27971865102005455,5455.451400401516,0.4056390622295664
360050289003,0.10171587309820164,4097.683796976043,0.0
360050293022,0.0,,0.0
360050295001,0.16121584458876145,6136.876981277477,0.4591479170272447
360050295004,0.0,,0.0
360050296001,0.20343174619640328,7423.146878739051,0.4056390622295664
360050297001,0.16121584458876145,11740.056402476666,0.4591479170272447
360050297002,0.0,,0.0
360050300001,0.2361769434427121,10836.289826319708,0.36096404744368116
360050300003,0.10171587309820164,14852.77793882343,0.0
360050302005,0.0,,0.0
360050307014,0.0,,
360050310002,0.28555255699362314,8302.922459534811,0.2958363892911637
360050312001,0.0,,0.0
360050312002,0.10171587309820164,3970.4045763624645,0.5
360050316001,0.10171587309820164,5530.282135659988,0.5
360050323001,0.16121584458876145,2615.1084744869268,0.4591479170272447
360050326001,0.16121584458876145,9038.407603112399,0.5
360050328001,0.10171587309820164,19184.51408037222,0.0
360050330001,0.2361769434427121,13056.0994672988,0.36096404744368116
360050330003,0.10171587309820164,17981.725445573902,0.0
360050336001,0.0,,0.0
360050336002,0.10171587309820164,7995.256374876293,0.5
360050337003,0.10171587309820164,7342.59681584111,0.5
360050338004,0.10171587309820164,11625.542589488028,0.0
360050340001,0.0,,
360050340004,0.20343174619640328,5016.079569743686,0.4056390622295664
360050342002,0.10171587309820164,8538.31438282756,0.5
360050344002,0.10171587309820164,2286.076223576108,0.0
360050351002,0.10171587309820164,3572.3034585544383,0.0
360050356002,0.10171587309820164,281.4284989122459,0.0
360050358001,0.0,,0.0
360050358006,0.0,,0.0
360050361003,0.10171587309820164,2397.799095003583,0.5
360050363006,0.0,,0.0
360050364001,0.0,,
360050365011,0.0,,0.0
360050365013,0.16121584458876145,5248.384640375869,0.4591479170272447
360050365021,0.0,,0.0
360050365022,0.10171587309820164,12236.482848433205,0.0
360050368001,0.0,,0.0
360050368002,0.0,,0.0
360050369011,0.0,,0.0
360050369012,0.0,,0.0
360050371004,0.0,,0.0
360050373003,0.0,,
360050374001,0.0,,0.0
360050374002,0.10171587309820164,16627.615959601666,0.5
360050375043,0.10171587309820164,917.1174951989522,0.0
360050378001,0.0,,0.0
360050378003,0.16121584458876145,11141.806241957958,0.4591479170272447
360050379001,0.0,,0.0
360050380004,0.28555255699362314,8554.066175969012,0.32501121082417705
360050381004,0.0,,0.0
360050383013,0.10171587309820164,2286.076223576108,0.0
360050383021,0.0,,0.0
360050386001,0.0,,0.0
360050386002,0.0,,0.0
360050386008,0.0,,0.0
360050387001,0.19549059420343143,8259.267019536297,0.4854752972273344
360050389003,0.10171587309820164,4198.092959904533,0.0
360050390002,0.0,,0.0
360050391002,0.0,,0.0
360050393001,0.10171587309820164,2672.86363288515,0.0
360050393002,0.10171587309820164,2286.076223576108,0.0
360050394002,0.16121584458876145,7423.487141049906,0.792481250360578
360050394004,0.0,,0.0
360050395004,0.10171587309820164,2286.076223576108,0.0
360050396003,0.0,,0.0
360050396004,0.16121584458876145,6026.055675149376,0.0
360050397001,0.16121584458876145,11680.384368675544,0.0
360050397002,0.0,,0.0
360050399011,0.2629317176869631,16883.22195159048,0.4591479170272447
360050399012,0.0,,0.0
360050399013,0.2361769434427121,9475.407157478774,0.0
360050399015,0.16121584458876145,1820.5463465674254,0.4591479170272447
360050399021,0.2361769434427121,10505.020575896076,0.4854752972273344
360050399024,0.20343174619640328,18049.025816277917,0.4056390622295664
360050401002,0.20343174619640328,9022.707151034736,0.0
360050403032,0.0,,0.0
360050403041,0.10171587309820164,2007.4761517886084,0.0
360050406003,0.0,,0.0
360050407021,0.0,,0.0
360050407025,0.0,,0.0
360050408004,0.0,,0.0
360050409002,0.0,,
360050411002,0.0,,0.0
360050411003,0.0,,
360050413001,0.0,,0.0
360050414002,0.10171587309820164,3230.7708832413355,0.5
360050418001,0.2629317176869631,10077.566665619235,0.4591479170272447
360050418003,0.0,,0.0
360050418004,0.0,,0.0
360050419003,0.10171587309820164,30056.28084111539,0.0
360050420001,0.0,,0.0
360050420002,0.10171587309820164,2595.788993735816,0.0
360050421002,0.2629317176869631,8018.116405989626,0.32501121082417705
360050421003,0.15257380964730247,2663.625020531233,0.5
360050422001,0.20343174619640328,11915.830349441312,0.0
360050422002,0.0,,0.0
360050424001,0.10171587309820164,33457.464458622686,0.5
360050424002,0.10171587309820164,3772.414677630231,0.0
360050425001,0.16121584458876145,13039.546477287211,0.5
360050425005,0.10171587309820164,18422.25297025312,0.0
360050425006,0.0,,0.0
360050425007,0.16121584458876145,1749.0415470575135,0.0
360050428001,0.0,,0.0
360050429011,0.0,,
360050431005,0.0,,0.0
360050431006,0.10171587309820164,3100.663235503011,0.0
360050431007,0.0,,0.0
360050434001,0.10171587309820164,9884.645694206747,0.0
360050434003,0.0,,0.0
360050435001,0.10171587309820164,3207.7580956175607,0.0
360050449012,0.0,,0.0
360050449022,0.10171587309820164,10579.731660113124,0.5
360050451012,0.10171587309820164,2838.3266196828017,0.0
360050456003,0.16121584458876145,5831.402947261774,0.4591479170272447
360050460001,0.0,,0.0
360050462011,0.6191029857139445,14257.855584064006,0.6675157227916217
360050462021,0.10171587309820164,300.5203820042827,0.0
360050462022,0.10171587309820164,6584.578346409131,0.0
360050462023,0.10171587309820164,1840.5989514285832,0.0
360050462024,0.16121584458876145,4297.209482132948,0.0
360050484002,0.0,,0.0
360050516001,0.16121584458876145,3864.3471634934663,0.0
360050516002,0.0,,0.0
360070001001,0.0,,
360070001004,0.16121584458876145,14316.401724362631,0.4591479170272447
360070002002,0.0,,0.0
360070002003,0.0,,0.0
360070004003,0.0,,0.0
360070005001,0.0,,0.0
360070005002,0.0,,
360070005003,0.10171587309820164,24748.737341529162,0.0
360070006003,0.2629317176869631,15285.763460379289,0.7295739585136225
360070007004,0.20343174619640328,10632.485766900107,0.0
360070007005,0.0,,0.0
360070009001,0.0,,0.0
360070009002,0.0,,0.0
360070011001,0.10171587309820164,10301.485141716217,0.0
360070012002,0.20343174619640328,17248.917656865702,0.4591479170272447
360070013001,0.0,,0.0
360070014006,0.0,,0.0
360070014007,0.10171587309820164,3237.1348442720146,0.0
360070016001,0.2361769434427121,16768.51674418462,0.36096404744368116
360070017005,0.25649087896556544,9316.523761575454,0.6893917467430878
360070018003,0.0,,0.0
360070102002,0.10171587309820164,9997.782779196596,0.5
360070102004,0.0,,0.0
360070102005,0.0,,0.0
360070119012,0.28555255699362314,6872.078953479591,0.32501121082417705
360070119013,0.0,,0.0
360070121014,0.16121584458876145,6412.71271252138,0.4591479170272447
360070121023,0.0,,0.0
360070121031,0.37639345677798447,10471.602185593823,0.6203352658383442
360070121032,0.10171587309820164,3772.414677630231,0.0
360070121033,0.0,,0.0
360070122024,0.10171587309820164,265.1650429449553,
360070123001,0.0,,0.0
360070123002,0.10171587309820164,11150.366832530668,0.0
360070123004,0.0,,0.0
360070124002,0.0,,0.0
360070125001,0.10171587309820164,9997.782779196596,0.5
360070125003,0.0,,0.0
360070125005,0.16121584458876145,9499.379576231982,0.0
360070126005,0.2629317176869631,7920.223719483353,0.32501121082417705
360070127011,0.0,,0.0
360070127012,0.0,,0.0
360070127014,0.0,0.0,0.0
360070128004,0.20343174619640328,7284.48169484281,0.0
360070128005,0.10171587309820164,2936.614462267732,0.0
360070130002,0.10171587309820164,6269.915828781117,0.0
360070130004,0.0,,0.0
360070131001,0.20343174619640328,7399.5496709822355,0.0
360070131003,0.2361769434427121,8562.409765947901,0.36096404744368116
360070132011,0.0,,0.0
360070132021,0.16121584458876145,14478.247027869085,0.5
360070132023,0.10171587309820164,3970.4045763624645,0.5
360070133011,0.16121584458876145,9308.238841657067,0.4591479170272447
360070133012,0.0,,0.0
360070135003,0.10171587309820164,25576.052275517424,0.5
360070136003,0.16121584458876145,2352.908058835563,0.4591479170272447
360070136004,0.0,,
360070136005,0.0,,0.0
360070137002,0.10171587309820164,3928.685276272458,0.0
360070137003,0.10171587309820164,12238.604168776765,0.5
360070138001,0.0,,
360070138002,0.0,,0.0
360070138003,0.10171587309820164,15578.269496320829,0.0
360070139001,0.10171587309820164,3628.1648942681754,0.0
360070139002,0.2361769434427121,9945.015922561412,0.4854752972273344
360070141003,0.10171587309820164,16608.524076509628,0.5
360070142003,0.432081655887787,8982.605982988123,0.5431564203706439
360070143011,0.28555255699362314,12382.6018113742,0.2958363892911637
360070143012,0.46636346388336636,11590.36388227135,0.6205053464328488
360070143013,0.36464759078516484,6128.338571101098,0.6610896727583333
360070143021,0.30514761929460493,5326.9782224205555,0.4772170014624825
360070143023,0.20343174619640328,7847.324321066384,0.4591479170272447
360070144001,0.30514761929460493,8383.56054600737,0.43156028428331555
360070144002,0.2629317176869631,12609.281868594528,0.4591479170272447
360070144003,0.16121584458876145,6683.930474154658,0.5
360070144004,0.2361769434427121,13253.696069398904,0.4056390622295664
360070144005,0.0,,0.0
360070145001,0.0,,0.0
360099403003,0.10171587309820164,1445.3262607453032,0.0
360099403005,0.0,,0.0
360099403006,0.2629317176869631,6059.105327246479,0.0
360099601002,0.0,,0.0
360099602001,0.10171587309820164,3469.065868501202,0.0
360099602002,0.30514761929460493,13389.210207556787,0.0
360099602003,0.0,,0.0
360099602004,0.0,,0.0
360099604002,0.0,,0.0
360099605002,0.16121584458876145,13665.42538671958,0.5
360099605005,0.0,,0.0
360099606003,0.0,,0.0
360099606004,0.10171587309820164,3922.3213152417793,0.0
360099607021,0.0,,0.0
360099607022,0.16121584458876145,4552.012531104603,0.4591479170272447
360099608005,0.20343174619640328,12734.267479914186,0.0
360099610002,0.10171587309820164,1101.672365088641,0.0
360099611002,0.10171587309820164,13195.319643722163,0.0
360099611003,0.0,,0.0
360099611004,0.38726843009182466,10071.60352914826,0.4056390622295664
360099612002,0.16121584458876145,18211.861528502057,0.0
360099612003,0.10171587309820164,8140.213265019535,0.0
360099613001,0.16121584458876145,6048.045662305582,0.4591479170272447
360099614003,0.0,,
360099614004,0.20343174619640328,16535.782253318608,0.4056390622295664
360099615001,0.0,,
360099616004,0.10171587309820164,7364.517126057893,0.0
360099617001,0.10171587309820164,22932.180020660922,0.5
360099617002,0.2361769434427121,17289.4804346458,0.36096404744368116
360099617003,0.0,,0.0
360099618001,0.2629317176869631,6885.7295812910515,0.32501121082417705
360099618004,0.0,,0.0
360099618005,0.10171587309820164,10501.242807401417,0.0
360110401001,0.0,,
360110401003,0.0,,
360110402003,0.0,,0.0
360110402004,0.0,,0.0
360110403003,0.10171587309820164,1474.3176387739516,
360110403004,0.10171587309820164,11070.463766256587,0.5
360110404001,0.20343174619640328,682.7847849066351,0.0
360110404002,0.2629317176869631,6588.64419285182,0.4056390622295664
360110405001,0.20343174619640328,4127.653207332222,0.4056390622295664
360110406001,0.30514761929460493,12801.265823117148,0.4591479170272447
360110408002,0.16121584458876145,9303.270464376137,0.0
360110408003,0.10171587309820164,1797.4654377762038,0.0
360110410004,0.10171587309820164,1474.3176387739516,
360110411002,0.16121584458876145,8643.237414302583,0.0
360110412002,0.32243168917752296,8903.793579767627,0.4955380299191111
360110412005,0.0,,0.0
360110413001,0.10171587309820164,11993.94522248622,0.0
360110413002,0.0,,0.0
360110414001,0.4241475622757246,9857.749704766808,0.6163301284079103
360110414002,0.0,,0.0
360110414003,0.20343174619640328,13262.624840757077,0.4056390622295664
360110414004,0.32243168917752296,8270.796396223144,0.4772170014624825
360110415004,0.20343174619640328,10568.277954173358,0.4056390622295664
360110416003,0.0,,0.0
360110417001,0.0,,0.0
360110418003,0.20343174619640328,7329.1299435312685,0.0
360110421001,0.20343174619640328,7680.871091820683,0.0
360130301001,0.0,,
360130301003,0.10171587309820164,9584.125312202465,0.0
360130303002,0.30514761929460493,7648.244961789321,0.43156028428331555
360130304002,0.0,,
360130304004,0.0,,0.0
360130305002,0.16121584458876145,9422.55653118268,0.0
360130307003,0.0,,0.0
360130307004,0.28555255699362314,6786.253031119673,0.2958363892911637
360130307005,0.10171587309820164,6477.805222449962,0.0
360130308001,0.0,,
360130308005,0.0,,0.0
360130351001,0.20343174619640328,7383.329582862102,0.5
360130351004,0.0,,
360130351005,0.16121584458876145,2812.3841013157007,0.0
360130355002,0.20343174619640328,10231.45256875419,0.4591479170272447
360130356001,0.10171587309820164,10501.242807401417,0.0
360130356002,0.0,,0.0
360130356003,0.0,,
360130357001,0.2361769434427121,17564.16076845119,0.4854752972273344
360130357002,0.0,,0.0
360130357003,0.2361769434427121,8163.954629957226,0.4854752972273344
360130358001,0.28555255699362314,6728.442400946681,0.32501121082417705
360130358002,0.0,,0.0
360130358003,0.0,,
360130360003,0.2361769434427121,8719.894018851375,0.4056390622295664
360130360004,0.46011805387414795,9634.590303854262,0.4591479170272447
360130361003,0.0,,0.0
360130363001,0.0,,
360130363002,0.0,,0.0
360130364012,0.10171587309820164,1928.9872990769015,
360130364013,0.10171587309820164,6228.550082081704,0.0
360130364014,0.0,,0.0
360130364024,0.0,,
360130365001,0.20343174619640328,6954.014109071584,0.4591479170272447
360130365004,0.0,,
360130367001,0.0,,0.0
360130368004,0.0,,0.0
360130369011,0.0,,0.0
360130369012,0.10171587309820164,3798.5776285341335,0.0
360130369021,0.0,,0.0
360130369022,0.0,,0.0
360130371002,0.16121584458876145,2630.6163409614355,0.0
360130371003,0.46011805387414795,9187.805474795801,0.5
360130372002,0.16121584458876145,15907.330710503673,0.5
360130372003,0.28555255699362314,3132.18167348484,0.7295739585136225
360130372004,0.10171587309820164,2264.8630201405117,0.5
360130373001,0.2361769434427121,8837.721202323593,0.0
360130373002,0.20343174619640328,12491.93837040513,0.0
360130373003,0.20343174619640328,17355.72131111717,0.4591479170272447
360130373004,0.0,,0.0
360130375001,0.0,,
360130375002,0.16121584458876145,1832.8254372234499,0.5
360150001001,0.16121584458876145,7128.034254500557,0.0
